,rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
2853,3196,6115,2,2,1030,7,3,5,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2854,1201,6045,1,1,747,3,35,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2855,5153,3020,3,2,1774,4,1,8,0,0,0,0,0,1,0,0,Washington Heights,Manhattan
2856,1042,2895,0,1,495,2,12,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
2857,7398,3500,0,1,615,2,29,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2858,943,10000,2,2,1508,1,8,89,0,0,0,1,1,1,0,0,Upper East Side,Manhattan
2859,8255,1500,0,1,639,3,5,106,0,0,0,0,0,0,0,0,East Harlem,Manhattan
2860,1414,6900,1,1,980,2,12,75,0,0,0,0,0,0,0,0,Central Park South,Manhattan
2861,1881,3800,1,1,650,6,20,8,0,0,0,0,0,0,1,0,Midtown East,Manhattan
2862,7272,5100,2,2,1012,12,12,32,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2863,477,15000,3,3,2300,4,5,111,0,1,0,1,1,0,0,0,Chelsea,Manhattan
2864,10972,3195,2,1,800,8,1,115,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2865,3518,12495,3,3,1847,4,19,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2866,1182,8995,2,2,1600,3,9,91,0,0,0,0,0,0,0,0,Central Park South,Manhattan
2867,891,3250,0,1,726,1,4,76,0,0,1,0,0,1,0,0,Financial District,Manhattan
2868,4824,4360,1,1,704,3,8,54,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2869,7504,3095,0,1,520,4,6,19,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2870,5908,2995,1,1,600,8,1,96,0,0,0,1,1,0,0,1,East Village,Manhattan
2871,896,3650,1,1,700,13,16,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2872,3943,2900,0,1,549,7,16,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2873,4876,4000,1,1,750,3,32,31,0,0,0,1,1,0,0,0,Midtown East,Manhattan
2874,8365,4047,1,1,659,1,2,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2875,5152,4200,1,1,950,1,2,76,0,0,1,1,0,0,0,0,Midtown West,Manhattan
2876,3432,18000,3,2,2316,5,7,102,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2877,10150,3595,2,2,1068,3,8,12,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
2878,10956,14950,3,2,2200,3,7,1,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
2879,7723,8500,2,2,1322,5,9,84,0,0,1,0,1,0,0,0,Upper West Side,Manhattan
2880,10313,5000,3,2,1200,3,12,96,0,0,0,0,0,0,0,0,Midtown South,Manhattan
2881,8988,10905,3,2,1400,6,30,6,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2882,8597,3695,1,1,520,2,17,29,1,1,0,1,1,0,0,0,Upper East Side,Manhattan
2883,8068,4355,1,1,821,6,11,14,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2884,9277,14900,2,2,1600,2,33,56,0,1,1,1,1,1,0,1,Upper West Side,Manhattan
2885,11193,5050,0,1,885,3,9,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
2886,2655,3395,1,1,700,10,26,4,1,0,0,0,1,0,0,0,Long Island City,Manhattan
2887,3918,5500,2,1,1200,5,12,80,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2888,5837,3088,0,1,565,13,15,1,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2889,2275,7500,2,2,1287,5,2,110,0,1,1,1,1,1,0,1,Flatiron,Manhattan
2890,1707,3775,1,1,660,2,16,120,1,0,0,0,0,0,0,0,Financial District,Manhattan
2891,1702,4500,1,1,1052,7,10,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2892,3810,8100,2,2,1565,5,26,37,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2893,9661,3276,0,1,557,4,8,47,1,0,1,1,0,1,0,0,Financial District,Manhattan
2894,8356,2650,0.5,1,600,4,4,52,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2895,6453,1995,1,1,475,8,5,91,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2896,8797,13250,2,2,1576,5,3,2,0,0,0,0,0,0,0,0,Chelsea,Manhattan
2897,10805,3225,1,1,684,2,4,90,1,1,1,1,1,1,0,1,Financial District,Manhattan
2898,122,6900,1,1,1000,1,2,109,0,0,0,0,0,0,0,0,West Village,Manhattan
2899,1427,7500,2,2,1700,1,3,95,0,0,0,0,0,1,0,0,Tribeca,Manhattan
2900,4139,3650,1,1,800,5,12,30,0,0,1,1,1,0,0,1,Midtown East,Manhattan
2901,6451,13800,2,2,1410,43,22,8,0,0,0,0,1,1,0,0,Battery Park City,Manhattan
2902,10077,3200,0,1,515,0,9,87,0,0,0,1,1,0,0,0,Financial District,Manhattan
2903,9381,2630,0,1,529,7,10,29,1,0,0,0,0,1,0,0,Upper West Side,Manhattan
2904,6117,2245,0,1,600,7,11,9,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
2905,2091,2450,1,1,650,4,4,116,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2906,2817,3500,1,1,840,2,6,13,0,0,0,0,1,1,0,0,Financial District,Manhattan
2907,4017,4300,1,1,650,2,10,89,1,1,1,1,1,1,0,0,Midtown,Manhattan
2908,3431,2550,1,1,550,2,3,96,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
2909,1158,3095,0,1,570,4,26,15,0,0,0,0,0,0,0,0,Midtown,Manhattan
2910,3077,3600,1,1,629,7,24,39,1,0,1,1,0,1,0,0,Midtown East,Manhattan
2911,4842,2700,1,1,550,4,1,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2912,545,7246,2,2,1080,1,8,89,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2913,8156,2400,0,1,500,8,3,29,0,0,0,1,0,1,1,0,Upper East Side,Manhattan
2914,11317,2250,0,1,400,4,3,96,1,0,0,1,1,1,0,1,Upper East Side,Manhattan
2915,10811,2800,2,1,600,5,3,116,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
2916,5398,2390,0,1,505,1,6,75,0,0,1,0,0,0,0,0,Upper West Side,Manhattan
2917,10226,3300,0,1,615,2,21,38,0,0,0,1,1,0,0,0,Midtown West,Manhattan
2918,7091,7950,2,2,1487,9,35,15,1,0,1,0,1,1,0,0,Midtown East,Manhattan
2919,7216,2700,0,1,575,6,2,53,0,0,1,1,1,1,0,1,Midtown East,Manhattan
2920,3993,7556,3,3,1967,16,3,65,1,0,1,1,1,0,0,1,Upper East Side,Manhattan
2921,7534,7995,2,2,868,3,6,115,0,0,0,0,0,0,0,0,Soho,Manhattan
2922,7626,4175,1,1,707,2,4,13,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
2923,3927,7250,2,2,1127,2,25,10,0,0,0,0,1,0,0,0,Chelsea,Manhattan
2924,8672,2375,1,1,600,9,1,59,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2925,9845,5500,2,2,1078,2,14,25,1,0,0,1,1,1,0,1,Upper East Side,Manhattan
2926,563,7550,2,2,1510,5,6,2,0,0,0,0,0,0,0,0,Tribeca,Manhattan
2927,7393,2850,0,1,579,1,22,104,1,0,0,0,0,0,0,0,Midtown South,Manhattan
2928,3582,4300,2,1,896,1,2,75,0,0,0,1,1,0,0,1,Upper West Side,Manhattan
2929,1713,5275,1,1,688,3,15,11,1,0,0,0,0,0,0,0,Flatiron,Manhattan
2930,2315,1900,0,1,300,3,4,116,0,0,1,1,1,1,0,0,Upper West Side,Manhattan
2931,4898,3795,1,1,862,4,9,108,1,0,0,0,0,0,0,0,Financial District,Manhattan
2932,4908,4795,3,2,1000,1,7,12,0,0,1,0,1,1,0,0,Financial District,Manhattan
2933,8556,5000,1,1,836,2,5,10,1,0,0,0,0,0,1,0,Chelsea,Manhattan
2934,9664,5758,2,2,1079,4,11,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
2935,735,6300,1,2,1000,4,36,33,0,0,0,1,0,0,0,0,Midtown,Manhattan
2936,7509,2495,0,1,500,2,1,56,0,0,0,1,1,0,0,0,Greenwich Village,Manhattan
2937,4348,3795,1,1,688,0,15,87,0,0,0,0,0,0,0,0,Financial District,Manhattan
2938,10419,4995,2,2,1779,4,1,96,0,0,0,1,1,0,1,0,Financial District,Manhattan
2939,1522,6115,2,2,1033,8,20,16,1,1,0,1,1,0,0,0,Midtown East,Manhattan
2940,3801,2365,0,1,400,2,3,91,0,0,0,0,0,0,0,0,East Village,Manhattan
2941,9022,5020,2,2,962,10,7,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2942,7203,5651,2,2,1022,4,18,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
2943,435,7700,3,3,1400,4,10,27,0,1,1,1,1,1,0,0,Upper East Side,Manhattan
2944,2199,3575,1,1,591,6,8,113,1,0,1,0,1,1,0,0,Upper West Side,Manhattan
2945,1616,4600,2,1,1100,9,6,81,1,0,1,1,1,0,0,1,Upper East Side,Manhattan
2946,1249,3700,1,1,892,16,8,65,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
2947,5249,7450,2,1,1000,3,3,61,0,0,0,0,0,0,0,0,Nolita,Manhattan
2948,5111,4625,1,1,750,6,18,11,1,0,1,1,0,1,0,1,Battery Park City,Manhattan
2949,879,4725,1,1,715,2,5,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
2950,10554,3162,1,1,812,5,5,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2951,1961,3000,1,1,894,7,11,9,0,0,0,0,0,0,1,0,Central Harlem,Manhattan
2952,3933,4720,1,1,691,4,4,2,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2953,3892,4700,1,1,651,4,32,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2954,2670,11000,4,3,2127,4,14,10,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2955,9796,2500,0,1,550,5,11,52,1,0,0,0,1,0,0,0,Upper East Side,Manhattan
2956,10456,3495,1,1,750,3,6,51,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2957,9561,3990,1,1,700,2,15,9,1,0,0,0,0,0,0,0,Financial District,Manhattan
2958,6038,4200,1,1,650,1,20,31,0,0,0,1,0,0,0,0,Flatiron,Manhattan
2959,11184,2000,1,1,850,2,5,106,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2960,10512,3600,0,1,650,10,8,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2961,3455,7000,2,2,1329,8,26,9,0,0,1,0,1,1,1,0,Upper West Side,Manhattan
2962,387,6000,1,1,1100,6,25,48,0,1,0,1,1,0,0,1,Midtown East,Manhattan
2963,11203,2850,1,1,600,0,12,48,0,1,0,1,1,0,0,1,Midtown,Manhattan
2964,2123,7800,2,2,1800,2,11,75,0,0,0,1,1,0,0,0,Central Park South,Manhattan
2965,8758,10000,3,2,1935,1,9,29,1,0,0,0,0,0,0,0,Tribeca,Manhattan
2966,2737,4300,1,1,832,10,21,53,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2967,2451,15750,4,3,2500,3,2,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2968,3870,12500,3,3,1866,7,43,6,0,1,0,1,1,1,0,0,Midtown South,Manhattan
2969,10799,5000,1,1,631,2,32,11,0,0,0,1,1,1,0,0,Midtown,Manhattan
2970,10197,2100,0,1,400,6,3,101,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2971,9716,2900,1,1,724,10,21,7,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2972,2622,2895,0,1,355,9,4,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2973,4882,3450,1,1,828,5,20,86,0,0,0,1,1,0,0,1,Upper West Side,Manhattan
2974,7310,9400,3,3,2010,4,22,31,0,0,0,1,1,0,0,1,Midtown East,Manhattan
2975,6091,1950,1,1,600,14,2,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2976,3188,2050,1,1,400,6,2,101,0,0,0,0,0,0,0,0,Chinatown,Manhattan
2977,1390,3500,2,2,756,17,3,15,0,0,0,0,0,0,0,0,East Village,Manhattan
2978,1950,3100,0,1,600,1,22,88,0,1,0,0,0,0,0,0,Financial District,Manhattan
2979,6966,7995,2,2,1200,2,3,124,0,0,0,0,0,0,0,0,West Village,Manhattan
2980,6852,3800,1,1,750,5,5,87,0,0,0,0,0,0,0,0,Chelsea,Manhattan
2981,11148,4269,2,1,1013,2,9,48,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2982,9569,3100,2,1,1000,4,5,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2983,11261,2850,0,1,600,2,5,56,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
2984,3179,4895,2,2,1000,1,5,24,1,0,0,1,0,0,0,0,Upper East Side,Manhattan
2985,2456,3600,1,1,800,4,9,85,1,0,1,1,1,0,0,1,Financial District,Manhattan
2986,228,3100,0,1,597,3,5,10,1,0,1,1,1,0,0,1,Upper West Side,Manhattan
2987,3795,3300,1,1,800,3,3,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2988,2664,2900,0,1,550,2,7,84,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2989,6157,3575,1,1,685,9,4,15,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2990,7279,3300,1,1,753,6,28,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2991,4286,2600,0,1,620,10,6,18,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2992,4095,6995,3,2,1265,1,19,4,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
2993,4747,5400,1,1,910,3,9,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
2994,10252,8500,3,3,1650,6,10,36,1,0,0,1,1,1,0,1,Upper East Side,Manhattan
2995,10759,2725,0,1,600,3,12,51,0,0,1,1,1,0,0,1,Midtown,Manhattan
2996,440,5000,1,1,860,1,5,51,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
2997,275,9900,2,2,1557,5,17,12,0,0,1,0,0,1,0,0,Upper West Side,Manhattan
2998,10391,1950,0,1,500,8,3,132,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2999,707,3200,1,1,615,2,14,9,0,1,0,1,1,0,0,1,Midtown West,Manhattan
3000,1226,7100,1,1,1250,2,4,1,1,0,0,0,0,0,0,0,Tribeca,Manhattan
3001,5819,3450,1,1,747,2,8,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
3002,4728,7000,1,1,936,2,11,1,1,0,0,0,0,0,0,0,Flatiron,Manhattan
3003,7167,4300,1,1,760,4,18,9,0,0,1,1,1,1,0,1,Midtown East,Manhattan
3004,6190,3995,1.5,1,900,12,24,36,1,0,0,0,1,1,0,0,Upper East Side,Manhattan
3005,10361,6189,2,2,963,4,12,19,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3006,2063,2750,2,1,800,4,1,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3007,7884,3295,0,1,540,3,43,13,1,0,0,1,1,0,0,1,Midtown,Manhattan
3008,10726,3665,2,2,850,6,3,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3009,842,5600,1,1,900,1,25,11,0,0,1,0,0,1,0,0,Midtown,Manhattan
3010,1580,11500,3,2,2218,1,2,15,0,0,0,1,0,0,0,1,Chelsea,Manhattan
3011,7607,3700,0,1,434,3,26,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
3012,2384,11500,3,3,1600,7,7,14,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
3013,1116,4000,1,1,670,1,9,28,0,1,1,1,1,0,0,1,Gramercy Park,Manhattan
3014,9570,3100,2,1,1000,4,5,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3015,495,4500,1,1,850,10,22,30,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3016,6454,3200,1,1,735,7,7,43,1,0,0,1,1,1,0,0,Upper West Side,Manhattan
3017,8429,10000,2,2,1251,0,24,2,0,0,0,0,0,0,0,0,Flatiron,Manhattan
3018,11282,6850,2,2,1200,2,4,116,0,1,1,1,0,1,1,0,Nolita,Manhattan
3019,2899,2650,0,1,521,3,7,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3020,3184,3850,1,1,650,2,5,106,1,0,0,0,0,0,0,0,Flatiron,Manhattan
3021,243,12500,3,3,2124,6,6,102,0,0,0,1,1,1,0,1,Chelsea,Manhattan
3022,4583,2650,0,1,403,2,4,28,0,0,0,1,0,0,0,1,Midtown West,Manhattan
3023,2654,3300,1,1,641,6,11,37,0,1,0,1,1,0,0,0,Midtown East,Manhattan
3024,1104,2950,0,1,526,4,36,12,0,0,0,0,0,0,0,0,Midtown South,Manhattan
3025,3485,3480,2,2,1227,8,5,9,0,0,1,0,0,1,0,0,East Harlem,Manhattan
3026,1663,4167,1,2,726,5,12,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3027,8001,4550,2,2,1300,3,11,86,0,0,0,0,0,1,0,0,Upper West Side,Manhattan
3028,6722,15000,3,3,2245,6,19,16,1,1,0,1,1,0,0,1,Midtown East,Manhattan
3029,4969,3050,0,1,590,3,27,29,1,0,0,0,0,0,0,0,Financial District,Manhattan
3030,7259,3600,1,1,650,3,17,31,0,0,0,1,0,0,0,0,Midtown East,Manhattan
3031,8593,4300,0,1,611,2,11,1,1,0,0,0,0,0,0,0,Tribeca,Manhattan
3032,746,2763,0,1,487,4,14,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
3033,5431,5250,2,2,1198,4,9,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3034,11292,4500,1,1,786,6,12,28,0,0,0,1,1,0,0,1,Upper West Side,Manhattan
3035,4370,7999,2,2,1911,2,5,86,0,1,1,1,1,1,0,1,Tribeca,Manhattan
3036,8665,4442,1,1,558,3,9,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
3037,607,8000,1,2,1238,2,23,43,0,0,0,0,0,0,0,0,Midtown,Manhattan
3038,6691,4700,2,2,1002,6,27,28,1,0,0,0,0,0,0,0,Midtown East,Manhattan
3039,9000,7250,1,1,758,3,4,3,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
3040,10268,9500,3,3,1698,43,19,10,1,1,1,0,1,0,0,0,Battery Park City,Manhattan
3041,8975,1925,0,1,425,3,2,90,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3042,8635,9167,2,2,1488,1,6,90,0,0,1,0,0,1,0,0,Chelsea,Manhattan
3043,8765,2500,0,1,500,3,2,116,0,0,0,1,0,0,0,0,Upper East Side,Manhattan
3044,9936,3195,1,1,615,2,4,9,1,0,1,0,0,0,0,1,Midtown West,Manhattan
3045,10652,3350,0,1,562,2,4,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
3046,6638,3995,1,1,924,7,2,52,1,0,1,0,1,0,0,1,Midtown East,Manhattan
3047,7560,3999,1,1,500,3,2,106,0,0,0,0,0,0,0,0,Soho,Manhattan
3048,3871,3950,1,1,805,7,8,12,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3049,7676,5695,2,2,1000,4,2,7,1,0,1,0,1,1,0,1,Tribeca,Manhattan
3050,6418,3820,1,1,665,8,25,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan
3051,5728,3753,0,1,523,1,10,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
3052,9320,2795,2,1,750,11,4,91,0,0,1,0,0,0,0,0,Upper East Side,Manhattan
3053,3987,3600,1,1,764,7,7,29,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3054,5319,2695,1,1,575,9,5,116,0,0,0,0,0,0,0,0,East Village,Manhattan
3055,6241,7425,1,2,1038,3,12,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
3056,5461,4250,1,1,850,3,3,96,0,0,0,0,0,0,0,0,West Village,Manhattan
3057,412,9900,3,3,1685,3,43,15,1,1,0,1,1,0,0,1,Midtown East,Manhattan
3058,8601,4400,1.5,1,1000,6,8,58,0,0,0,0,1,1,0,0,Midtown East,Manhattan
3059,1717,2650,1,1,780,5,12,7,1,0,0,0,0,0,0,0,East Harlem,Manhattan
3060,1054,6295,2,2,1300,4,41,15,1,1,0,1,1,1,0,1,Midtown,Manhattan
3061,11285,14995,2,2,2041,2,2,116,0,0,0,0,1,0,0,0,Greenwich Village,Manhattan
3062,7578,12000,4,3,2468,10,9,116,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
3063,9239,2800,1,1,600,10,6,30,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3064,1340,5300,2,2,1001,3,4,18,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
3065,3326,2965,0,1,412,6,8,113,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3066,1592,6500,1,1,646,3,9,27,0,0,1,1,1,1,0,0,Chelsea,Manhattan
3067,3334,3000,0,1,700,6,3,57,1,0,1,0,0,0,1,0,Midtown East,Manhattan
3068,1077,4250,1,1,890,1,5,180,0,0,0,0,0,0,0,0,Financial District,Manhattan
3069,3562,4600,1,1,850,3,7,87,0,0,0,0,0,0,0,0,East Village,Manhattan
3070,2353,3300,2,1,950,9,3,106,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
3071,9023,3375,2,1,800,6,4,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3072,10462,3499,1,1,650,1,7,51,1,0,0,0,1,1,0,0,Midtown West,Manhattan
3073,7742,9750,2,2,1518,4,14,10,0,0,0,0,0,0,0,0,Flatiron,Manhattan
3074,10123,2625,0,1,520,1,7,104,1,0,0,0,0,0,0,0,Midtown South,Manhattan
3075,9300,5400,1,1,811,6,19,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
3076,2090,6900,2,2,1175,6,7,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
3077,7921,2700,1,1,575,2,1,59,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
3078,10145,4745,1,1,719,2,20,16,1,1,1,1,1,0,0,1,Flatiron,Manhattan
3079,7653,2595,1,1,650,7,15,106,0,0,0,0,0,0,0,0,East Village,Manhattan
3080,5176,4750,2,2,825,1,3,31,0,0,0,0,0,0,0,0,Flatiron,Manhattan
3081,7904,3775,1,1,800,3,6,91,1,0,0,0,0,0,0,0,Midtown,Manhattan
3082,2340,5000,1,1,895,9,18,15,0,0,0,0,1,0,0,0,Midtown East,Manhattan
3083,8841,3808,0,1,446,2,35,13,1,1,0,1,1,0,0,1,Flatiron,Manhattan
3084,9376,5200,3,2,1012,12,6,32,0,1,0,1,1,0,0,1,Midtown East,Manhattan
3085,9290,6100,1,1,991,3,39,11,0,0,0,0,1,1,0,0,Flatiron,Manhattan
3086,9202,3500,1,1,800,3,36,29,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
3087,492,7750,2,2,1400,4,9,47,0,0,0,0,0,0,0,1,Upper West Side,Manhattan
3088,11185,3850,1,1,745,5,12,10,1,0,1,0,0,0,0,0,Upper West Side,Manhattan
3089,1106,6650,3,2,1040,4,8,37,0,0,0,0,0,0,0,0,Midtown West,Manhattan
3090,3123,3300,1,1,850,11,4,77,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3091,2153,5600,1,1,982,7,33,6,1,0,1,0,0,1,0,0,Midtown South,Manhattan
3092,7997,3300,1,1,750,3,4,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3093,9696,2800,0,1,516,0,13,87,0,1,0,0,0,1,0,0,Financial District,Manhattan
3094,149,6000,2,2,1265,8,20,9,0,0,0,1,1,0,1,0,Upper West Side,Manhattan
3095,10014,2700,1,1,605,11,2,50,0,1,1,1,1,1,0,1,Midtown East,Manhattan
3096,6550,6250,1,1,917,3,3,116,0,1,1,1,1,0,0,1,Flatiron,Manhattan
3097,8150,2895,1,1,600,3,3,105,0,0,0,1,1,1,0,1,Upper West Side,Manhattan
3098,818,4500,2,2,1000,6,3,28,0,0,0,0,1,0,0,0,Midtown East,Manhattan
3099,1775,13000,2,2,1549,3,15,89,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
3100,9943,5500,2,2,1100,10,4,10,1,0,0,0,0,0,0,0,Chelsea,Manhattan
3101,450,3750,1,1,950,3,7,57,0,0,0,1,1,0,0,0,Midtown East,Manhattan
3102,4608,15000,4,3,2300,5,3,116,1,0,0,0,0,1,0,0,Soho,Manhattan
3103,4751,4150,1,1,800,1,10,24,1,1,0,0,1,1,0,0,Upper East Side,Manhattan
3104,10751,2750,0,1,417,6,3,106,0,1,1,1,1,1,0,1,Greenwich Village,Manhattan
3105,7675,3140,1,1,612,8,23,18,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3106,10713,4500,2,1,800,2,3,76,0,1,0,1,1,1,0,0,Chelsea,Manhattan
3107,4930,4700,1,1,1000,4,7,93,0,0,1,1,1,0,0,1,Midtown East,Manhattan
3108,5805,2775,0,1,499,1,12,112,1,0,0,0,0,0,0,0,Financial District,Manhattan
3109,5373,3100,0,1,549,2,6,84,0,0,0,0,0,0,0,0,Midtown West,Manhattan
3110,6667,5740,2,2,1115,4,3,28,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3111,7679,4295,1,1,670,3,10,13,1,0,0,0,0,0,0,0,Chelsea,Manhattan
3112,9989,3360,1,1,624,5,20,17,1,1,1,0,1,1,1,0,Upper West Side,Manhattan
3113,2759,4200,1,1,772,3,8,94,0,0,1,1,1,1,0,1,Midtown South,Manhattan
3114,8577,2595,0.5,1,430,4,4,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
3115,1247,2400,1,1,575,3,3,96,0,0,1,0,0,0,0,0,Midtown West,Manhattan
3116,9953,4300,1,1,875,8,36,29,0,0,0,1,0,0,0,0,Upper East Side,Manhattan
3117,6415,6040,1,1,747,3,42,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
3118,3954,9900,2,2,1164,8,23,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan
3119,9488,2800,1,1,650,11,3,43,0,1,0,0,0,1,0,1,Upper East Side,Manhattan
3120,7564,6995,1,1,550,3,6,106,0,0,0,0,0,0,0,0,Soho,Manhattan
3121,9247,4450,3,1,905,4,4,115,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
3122,8569,6700,3,2,1040,4,24,37,0,0,0,0,0,0,0,0,Midtown West,Manhattan
3123,6927,11500,3,3,2744,0,2,94,0,0,0,0,1,0,0,0,Midtown,Manhattan
3124,10681,18000,3,2,2352,2,4,86,0,0,1,0,0,0,0,0,Soho,Manhattan
3125,11283,7900,2,2,1437,1,17,19,0,0,0,1,1,1,0,0,Upper West Side,Manhattan
3126,7888,3500,1,1,900,4,4,116,0,0,0,1,0,0,0,0,Lower East Side,Manhattan
3127,1229,2395,0,1,400,8,21,86,1,0,0,0,0,0,0,0,Midtown East,Manhattan
3128,8724,3970,1,1,577,1,10,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
3129,1977,3133,1,1,676,2,7,48,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3130,127,2600,0,1,650,2,2,31,0,0,1,1,1,1,0,0,Upper East Side,Manhattan
3131,5309,2975,1,1,700,3,9,88,1,0,0,0,0,0,0,0,Midtown South,Manhattan
3132,2026,12000,1,2,2700,3,33,30,1,1,1,0,0,1,0,0,Midtown South,Manhattan
